year,home_team,away_team,home_goals,away_goals,stage,match_result,host_country,home_is_host,away_is_host,stage_num,is_knockout,HTGS,ATGS,HTGC,ATGC,HTP,ATP,home_gpg,away_gpg,home_gcpg,away_gcpg,goal_diff,concede_diff,points_diff,gpg_diff,gcpg_diff,home_form,away_form,form_diff,home_elo,away_elo,elo_diff,h2h_home_win_rate,home_conf_strength,away_conf_strength,conf_strength_diff,home_wc_exp,away_wc_exp,wc_exp_diff,stage_num,is_knockout,home_is_host,away_is_host
1970,Sweden,Uruguay,1,0,group,H,Mexico,0,0,1,0,39,54,37,28,27,43,2.167,2.455,2.056,1.273,-15,9,-16,-0.28800000000000026,0.7830000000000001,1.0915062654155863,1.522954361467956,-0.43144809605236967,1486.1518592760556,1515.5599306274044,-29.40807135134878,0.33,0.72,0.68,0.039999999999999925,4,5,-1,1,0,0,0
1970,Germany FR,Peru,3,1,group,H,Mexico,0,0,1,0,63,7,39,6,49,6,2.625,1.75,1.625,1.5,56,33,43,0.875,0.125,2.435886437436935,1.9822691062974518,0.4536173311394833,1532.75959709297,1529.0115705993876,3.7480264935823016,0.33,0.72,0.68,0.039999999999999925,4,1,3,1,0,0,0
1970,Brazil,Romania,3,2,group,H,Mexico,0,0,1,0,89,10,43,14,71,7,2.618,1.429,1.265,2.0,79,29,64,1.1889999999999998,-0.7350000000000001,1.9965543531716194,1.0765100577765918,0.9200442953950276,1531.7949301709837,1499.3523115696914,32.442618601292224,0.33,0.68,0.72,-0.039999999999999925,8,3,5,1,0,0,0
1970,Soviet Union,El Salvador,2,0,group,H,Mexico,0,0,1,0,28,0,20,7,30,0,1.647,0.0,1.176,3.5,28,13,30,1.647,-2.324,1.5136635850187887,0.0,1.5136635850187887,1517.3369117437903,1468.6656571771812,48.67125456660915,0.33,0.72,0.45,0.26999999999999996,3,0,3,1,0,0,0
1970,Italy,Israel,0,0,group,D,Mexico,0,0,1,0,39,1,22,3,42,1,1.773,0.5,1.0,1.5,38,19,41,1.273,-0.5,1.3765103333795174,0.7310585786300049,0.6454517547495126,1515.3271066567727,1484.0842029723665,31.2429036844062,0.33,0.72,0.72,0.0,6,0,6,1,0,0,0
1970,Bulgaria,Morocco,1,1,group,D,Mexico,0,0,1,0,6,1,23,5,1,0,0.75,0.5,2.875,2.5,5,18,1,0.25,0.375,0.0,0.0,0.0,1467.4148426457007,1469.509126093171,-2.0942834474703886,0.33,0.72,0.42,0.3,2,0,2,1,0,0,0
1970,England,Czechoslovakia,1,0,group,H,Mexico,0,0,1,0,31,32,25,35,33,27,1.409,1.524,1.136,1.667,-1,-10,6,-0.11499999999999999,-0.5310000000000001,2.0699339703118467,0.7814842555195352,1.2884497147923115,1505.1493664982618,1469.0243342360209,36.12503226224089,0.33,0.72,0.72,0.0,5,5,0,1,0,0,0
1970,Mexico,Belgium,1,0,group,H,Mexico,1,0,1,0,17,12,46,24,10,4,0.895,1.5,2.421,3.0,5,22,6,-0.605,-0.5790000000000002,1.473599991703664,0.8707801803176849,0.6028198113859791,1514.6031926226176,1498.4882374410915,16.114955181526057,0.33,0.45,0.72,-0.26999999999999996,6,4,2,1,0,1,0
1970,Italy,Mexico,4,1,quarter_final,H,Mexico,0,1,3,1,39,18,22,46,43,13,1.696,0.9,0.957,2.3,21,-24,30,0.7959999999999999,-1.343,1.1155809565355321,1.9888840641935264,-0.8733031076579942,1513.8921834659732,1529.86160323917,-15.969419773196933,0.33,0.72,0.45,0.26999999999999996,6,6,0,3,1,0,1
1970,Germany FR,England,3,2,quarter_final,H,Mexico,0,0,3,1,66,32,40,25,52,36,2.64,1.391,1.6,1.087,34,15,16,1.249,0.5130000000000001,2.5606679157346854,2.275663847770754,0.28500406796393163,1548.5870007895248,1519.4917166272605,29.095284162264306,0.33,0.72,0.72,0.0,4,5,-1,3,1,0,0
1970,Brazil,Peru,4,2,quarter_final,H,Mexico,0,0,3,1,92,8,45,9,74,6,2.629,1.6,1.286,1.8,84,36,68,1.029,-0.514,2.2185157444804653,1.2884497147923117,0.9300660296881536,1546.3052196170622,1513.1841669028327,33.12105271422956,0.33,0.68,0.68,0.0,8,1,7,3,1,0,0
1970,Uruguay,Soviet Union,1,0,quarter_final,H,Mexico,0,0,3,1,54,30,29,20,43,33,2.348,1.667,1.261,1.111,24,9,10,0.6809999999999998,0.1499999999999999,0.9196096703908874,1.842440036105088,-0.9228303657142007,1498.2088639153092,1531.1100654611923,-32.90120154588317,0.33,0.68,0.72,-0.039999999999999925,5,3,2,3,1,0,0
1970,Brazil,Uruguay,3,1,semi_final,H,Mexico,0,0,4,1,96,55,47,29,77,46,2.667,2.292,1.306,1.208,41,18,31,0.375,0.09800000000000009,2.6578478287457803,1.5574359681411571,1.1004118606046231,1568.024203986054,1524.4748290453156,43.54937494073852,0.33,0.68,0.68,0.0,8,5,3,4,1,0,0
1970,Italy,Germany FR,4,3,semi_final,H,Mexico,0,0,4,1,43,69,23,42,46,55,1.792,2.654,0.958,1.615,-26,-19,-9,-0.8619999999999999,-0.657,1.7988813522175726,2.6578478287457803,-0.8589664765282077,1538.994535714073,1570.5818548566926,-31.587319142619663,0.33,0.72,0.72,0.0,6,4,2,4,1,0,0
1970,Germany FR,Uruguay,1,0,third_place,H,Mexico,0,0,5,1,72,56,46,32,55,46,2.667,2.24,1.704,1.28,16,14,9,0.4269999999999996,0.42399999999999993,2.0699339703118467,1.2129323515719048,0.8570016187399419,1540.0432083689125,1499.9662281846374,40.076980184275044,1.0,0.72,0.68,0.039999999999999925,4,5,-1,5,1,0,0
1970,Brazil,Italy,4,1,final,H,Mexico,0,0,6,1,99,47,48,26,80,49,2.676,1.88,1.297,1.04,52,22,31,0.7960000000000003,0.2569999999999999,3.0,2.3310362354477463,0.6689637645522537,1592.5328048467322,1569.5331822018532,22.999622644879082,0.33,0.68,0.72,-0.039999999999999925,8,6,2,6,1,0,0
1974,Brazil,Yugoslavia,0,0,group,D,Germany,0,0,1,0,103,33,49,27,83,30,2.711,1.737,1.289,1.421,70,22,53,0.9739999999999998,-0.13200000000000012,3.0,1.3455978180826005,1.6544021819173995,1622.417550241954,1488.0044188818817,134.41313136007216,0.5,0.68,0.72,-0.039999999999999925,9,5,4,1,0,0,0
1974,Germany FR,Chile,1,0,group,H,Germany,0,0,1,0,73,22,46,22,58,22,2.607,1.467,1.643,1.467,51,24,36,1.1400000000000001,0.17599999999999993,2.275663847770754,0.6807774683417306,1.5948863794290231,1561.287002344226,1471.7879142761692,89.49908806805684,1.0,0.72,0.68,0.039999999999999925,5,4,1,1,0,0,0
1974,German DR,Australia,2,0,group,H,Germany,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,1.0,0.0,1500.0,1500.0,0.0,0.33,0.72,0.3,0.42,0,0,0,1,0,0,0
1974,Zaire,Scotland,0,2,group,A,Germany,0,0,1,0,0,4,0,14,0,1,0.0,0.8,0.0,2.8,-4,-14,-1,-0.8,-2.8,1.0,0.18803785418768845,0.8119621458123115,1500.0,1466.6273230824743,33.37267691752572,0.33,0.72,0.72,0.0,0,2,-2,1,0,0,0
1974,Uruguay,Netherlands,0,2,group,A,Germany,0,0,1,0,56,2,33,6,46,0,2.154,1.0,1.269,3.0,54,27,46,1.154,-1.731,0.678164286314472,0.0,0.678164286314472,1478.7224342093239,1479.1726748456022,-0.4502406362782949,0.33,0.68,0.72,-0.039999999999999925,6,2,4,1,0,0,0
1974,Sweden,Bulgaria,0,0,group,D,Germany,0,0,1,0,40,7,37,24,30,2,2.105,0.778,1.947,2.667,33,13,28,1.327,-0.7199999999999998,1.5136635850187887,0.3100220098960511,1.2036415751227376,1503.5029259881508,1467.5112867945447,35.991639193606034,0.33,0.72,0.72,0.0,5,3,2,1,0,0,0
1974,Italy,Haiti,3,1,group,H,Germany,0,0,1,0,48,0,30,0,49,0,1.846,0.0,1.154,0.0,48,30,49,1.846,1.154,1.5489444666321568,1.0,0.5489444666321568,1539.6484368066315,1500.0,39.64843680663148,0.33,0.72,0.45,0.26999999999999996,7,0,7,1,0,0,0
1974,Poland,Argentina,3,2,group,H,Germany,0,0,1,0,5,31,6,27,0,26,5.0,1.938,6.0,1.688,-26,-21,-26,3.0620000000000003,4.312,0.0,1.4657568144336568,-1.4657568144336568,1479.9424401304657,1505.6459549900399,-25.70351485957417,0.33,0.72,0.68,0.039999999999999925,1,5,-4,1,0,0,0
1974,Australia,Germany FR,0,3,group,A,Germany,0,0,1,0,0,74,2,46,0,61,0.0,2.552,2.0,1.586,-74,-44,-61,-2.552,0.4139999999999999,0.0,2.435886437436935,-2.435886437436935,1484.0,1518.8582822461506,-34.858282246150566,0.33,0.3,0.72,-0.42,0,5,-5,1,0,0,0
1974,Scotland,Brazil,0,0,group,D,Germany,0,0,1,0,6,103,14,49,4,84,1.0,2.641,2.333,1.256,-97,-35,-80,-1.641,1.0770000000000002,1.0765100577765918,2.379955980207898,-1.303445922431306,1514.4082089916876,1505.8114184358496,8.59679055583797,0.33,0.72,0.68,0.039999999999999925,2,9,-7,1,0,0,0
1974,Chile,German DR,1,1,group,D,Germany,0,0,1,0,22,2,23,0,22,3,1.375,2.0,1.438,0.0,20,23,19,-0.625,1.438,0.5301900254419084,3.0,-2.4698099745580917,1482.7954635848691,1516.0,-33.20453641513086,0.33,0.68,0.72,-0.039999999999999925,4,0,4,1,0,0,0
1974,Yugoslavia,Zaire,9,0,group,H,Germany,0,0,1,0,33,0,27,2,31,0,1.65,0.0,1.35,2.0,33,25,31,1.65,-0.6499999999999999,1.0915062654155863,0.0,1.0915062654155863,1499.7096800203421,1483.9231571624362,15.786522857905993,0.33,0.72,0.72,0.0,5,0,5,1,0,0,0
1974,Netherlands,Sweden,0,0,group,D,Germany,0,0,1,0,4,40,6,37,3,31,1.333,2.0,2.0,1.85,-36,-31,-28,-0.667,0.1499999999999999,1.519441173166962,1.2223960163129861,0.2970451568539758,1514.9575970249043,1500.0922732286438,14.865323796260554,0.33,0.72,0.72,0.0,2,5,-3,1,0,0,0
1974,Bulgaria,Uruguay,1,1,group,D,Germany,0,0,1,0,7,56,24,35,3,46,0.7,2.074,2.4,1.296,-49,-11,-43,-1.3739999999999999,1.1039999999999999,0.5514673939724666,0.4393320842653152,0.11213530970715135,1498.458437410491,1482.9371584278422,15.52127898264871,0.33,0.72,0.68,0.039999999999999925,3,6,-3,1,0,0,0
1974,Haiti,Poland,0,7,group,A,Germany,0,0,1,0,1,8,3,8,0,3,1.0,4.0,3.0,4.0,-7,-5,-3,-3.0,-1.0,0.0,2.193175735890015,-2.193175735890015,1484.0912929088145,1515.0563062667404,-30.965013357925955,0.33,0.45,0.72,-0.26999999999999996,0,1,-1,1,0,0,0
1974,Argentina,Italy,1,1,group,D,Germany,0,0,1,0,33,51,30,31,26,52,1.941,1.889,1.765,1.148,-18,-1,-26,0.052000000000000046,0.617,1.052709761905724,2.0475624002679407,-0.9948526383622167,1484.223113489285,1517.8911289315172,-33.66801544223222,0.33,0.68,0.72,-0.039999999999999925,5,7,-2,1,0,0,0
1974,Scotland,Yugoslavia,1,1,group,D,Germany,0,0,1,0,6,42,14,27,5,34,0.857,2.0,2.0,1.286,-36,-13,-29,-1.143,0.714,1.148408885876704,1.5136635850187887,-0.36525469914208464,1514.0123929313486,1514.983183668974,-0.9707907376255207,0.33,0.72,0.72,0.0,2,5,-3,1,0,0,0
1974,Australia,Chile,0,0,group,D,Germany,0,0,1,0,0,23,5,24,0,23,0.0,1.353,2.5,1.412,-23,-19,-23,-1.353,1.088,0.0,0.45646603798448954,-0.45646603798448954,1469.5999184810316,1484.3199504235029,-14.720031942471223,0.33,0.3,0.68,-0.38000000000000006,0,4,-4,1,0,0,0
1974,Zaire,Brazil,0,3,group,A,Germany,0,0,1,0,0,103,11,49,0,85,0.0,2.575,5.5,1.225,-103,-38,-85,-2.575,4.275,0.0,1.8970652120550668,-1.8970652120550668,1468.6496535138042,1506.2072344961887,-37.55758098238448,0.33,0.72,0.68,0.039999999999999925,0,9,-9,1,0,0,0
1974,German DR,Germany FR,1,0,group,H,Germany,0,0,1,0,3,77,1,46,4,64,1.5,2.567,0.5,1.533,-74,-45,-60,-1.0670000000000002,-1.033,1.5378828427399902,2.5606679157346854,-1.0227850729946952,1514.4755131613663,1533.258363765119,-18.78285060375265,0.33,0.72,0.72,0.0,0,5,-5,1,0,0,0
1974,Bulgaria,Netherlands,1,4,group,A,Germany,0,0,1,0,8,4,25,6,4,4,0.727,1.0,2.273,1.5,4,19,0,-0.273,0.7730000000000001,0.7395052481601551,1.2123951579510688,-0.4728899097909137,1497.7441312275753,1514.2734409928912,-16.52930976531593,0.33,0.72,0.72,0.0,3,2,1,1,0,0,0
1974,Argentina,Haiti,4,1,group,H,Germany,0,0,1,0,34,1,31,10,27,0,1.889,0.5,1.722,5.0,33,21,27,1.389,-3.278,0.8634048179127729,0.0,0.8634048179127729,1485.7687478569171,1469.5135207979006,16.255227059016534,0.33,0.68,0.45,0.23000000000000004,5,0,5,1,0,0,0
1974,Sweden,Uruguay,3,0,group,H,Germany,0,0,1,0,40,57,37,36,32,47,1.905,2.036,1.762,1.286,-17,1,-15,-0.131,0.476,1.2620249846239702,0.652174181150271,0.6098508034736991,1500.7764292606569,1483.6514646107578,17.124964649899084,1.0,0.72,0.68,0.039999999999999925,5,6,-1,1,0,0,0
1974,Poland,Italy,2,1,group,H,Germany,0,0,1,0,15,52,8,32,6,53,5.0,1.857,2.667,1.143,-37,-24,-47,3.143,1.5239999999999998,2.441028830322457,1.8158424176448327,0.6251864126776245,1529.6340783776543,1516.345494563885,13.288583813769264,0.33,0.72,0.72,0.0,1,7,-6,1,0,0,0
1974,Yugoslavia,Germany FR,0,2,group,A,Germany,0,0,1,0,43,77,28,47,35,64,1.955,2.484,1.273,1.516,-34,-19,-29,-0.5289999999999999,-0.2430000000000001,1.2223960163129861,1.727781799057627,-0.5053857827446409,1514.9384772197027,1516.3942232205254,-1.455746000822728,1.0,0.72,0.72,0.0,5,5,0,1,0,0,0
1974,Brazil,German DR,1,0,group,H,Germany,0,0,1,0,106,4,49,1,88,7,2.585,1.333,1.195,0.333,102,48,81,1.252,0.8620000000000001,2.1410335234717928,2.3856082285630027,-0.24457470509120993,1520.48434966519,1531.3396537059598,-10.855304040769852,0.33,0.68,0.72,-0.039999999999999925,9,0,9,1,0,0,0
1974,Netherlands,Argentina,4,0,group,H,Germany,0,0,1,0,8,38,7,32,7,30,1.6,2.0,1.4,1.684,-30,-25,-23,-0.3999999999999999,-0.28400000000000003,1.7356249763276344,1.5136635850187887,0.22196139130884562,1529.5128119297067,1501.0207127130043,28.4920992167024,0.33,0.72,0.68,0.039999999999999925,2,5,-3,1,0,0,0
1974,Sweden,Poland,0,1,group,A,Germany,0,0,1,0,43,17,37,9,35,9,1.955,4.25,1.682,2.25,26,28,26,-2.295,-0.5680000000000001,1.9129320759689794,2.575168803164822,-0.6622367271958425,1515.9884335271076,1545.022414712222,-29.03398118511427,0.33,0.72,0.72,0.0,5,1,4,1,0,0,0
1974,Argentina,Brazil,1,2,group,A,Germany,0,0,1,0,38,107,36,49,30,91,1.9,2.548,1.8,1.167,-69,-13,-61,-0.6480000000000001,0.633,0.9123740064169349,2.3310362354477463,-1.4186622290308115,1486.329888895698,1536.984092286086,-50.65420339038792,0.33,0.68,0.68,0.0,5,9,-4,1,0,0,0
1974,Poland,Yugoslavia,2,1,group,H,Germany,0,0,1,0,18,43,9,30,12,35,3.6,1.87,1.8,1.304,-25,-21,-23,1.73,0.496,2.6578478287457803,0.9520029747279192,1.7058448540178612,1559.6884541988043,1499.0055164082062,60.68293779059809,0.33,0.72,0.72,0.0,1,5,-4,1,0,0,0
1974,German DR,Netherlands,0,2,group,A,Germany,0,0,1,0,4,12,2,7,7,10,1.0,2.0,0.5,1.167,-8,-5,-3,-1.0,-0.667,1.4499226129021794,2.2817721203704036,-0.8318495074682242,1514.8399110850637,1544.2036357470129,-29.363724661949163,0.33,0.72,0.72,0.0,0,2,-2,1,0,0,0
1974,Germany FR,Sweden,4,2,group,H,Germany,0,0,1,0,79,43,47,38,67,35,2.469,1.87,1.469,1.652,36,9,32,0.5989999999999998,-0.18299999999999983,2.275663847770754,1.4009702057595932,0.8746936420111606,1532.327184032022,1501.3223940405253,31.004789991496637,0.33,0.72,0.72,0.0,5,5,0,1,0,0,0
1974,Poland,Germany FR,0,1,group,A,Germany,0,0,1,0,20,83,10,49,15,70,3.333,2.515,1.667,1.485,-63,-39,-55,0.8180000000000001,0.18199999999999994,3.0,2.435886437436935,0.5641135625630649,1572.921975945812,1546.9031388532194,26.01883709259255,0.33,0.72,0.72,0.0,1,5,-4,1,0,0,0
1974,Netherlands,Brazil,2,0,group,H,Germany,0,0,1,0,14,109,7,50,13,94,2.0,2.535,1.0,1.163,-95,-43,-81,-0.5350000000000001,-0.16300000000000003,2.7071119438231235,2.4790104963203103,0.22810144750281314,1558.8545967352975,1550.6677687598014,8.186827975496044,0.33,0.72,0.68,0.039999999999999925,2,9,-7,1,0,0,0
1974,Argentina,German DR,1,1,group,D,Germany,0,0,1,0,39,4,38,4,30,7,1.857,0.8,1.81,0.8,35,34,23,1.057,1.01,0.7105575906515037,1.052709761905724,-0.34215217125422026,1472.6462124219827,1500.188950096779,-27.5427376747964,0.33,0.68,0.72,-0.039999999999999925,5,0,5,1,0,0,0
1974,Sweden,Yugoslavia,2,1,group,H,Germany,0,0,1,0,45,44,42,32,35,35,1.875,1.833,1.75,1.333,1,10,0,0.04200000000000004,0.41700000000000004,0.8246083144029104,0.7414206622044103,0.0831876521985001,1486.7464392193278,1485.7719946611985,0.9744445581293348,0.33,0.72,0.72,0.0,5,5,0,1,0,0,0
1974,Brazil,Poland,0,1,third_place,A,Germany,0,0,5,1,109,20,52,11,94,15,2.477,2.857,1.182,1.571,89,41,79,-0.38000000000000034,-0.389,1.8418325228090335,2.0699339703118467,-0.22810144750281314,1535.0447163577087,1555.7259991597286,-20.68128280201995,1.0,0.68,0.72,-0.039999999999999925,9,1,8,5,1,0,0
1974,Netherlands,Germany FR,1,2,final,A,Germany,0,0,6,1,16,84,7,49,16,73,2.0,2.471,0.875,1.441,-68,-42,-57,-0.4710000000000001,-0.5660000000000001,2.771898552497187,2.5606679157346854,0.21123063676250142,1574.4776491373902,1564.0991156393027,10.378533498087563,0.33,0.72,0.72,0.0,2,5,-3,6,1,0,0
1978,Germany FR,Poland,0,0,group,D,Argentina,0,0,1,0,86,21,50,11,76,18,2.457,2.625,1.429,1.375,65,39,58,-0.16800000000000015,0.05400000000000005,2.6578478287457803,2.275663847770754,0.3821839809750265,1597.0547296773584,1578.2990716951558,18.755657982202592,0.33,0.72,0.72,0.0,6,2,4,1,0,0,0
1978,Italy,France,2,1,group,H,Argentina,0,0,1,0,53,38,34,33,53,22,1.828,2.235,1.172,1.941,15,1,31,-0.4069999999999998,-0.7690000000000001,1.1477111178937007,0.6273699384530037,0.520341179440697,1500.9571582293174,1470.9127475344576,30.044410694859835,1.0,0.72,0.72,0.0,8,6,2,1,0,0,0
1978,Tunisia,Mexico,3,1,group,H,Argentina,0,0,1,0,0,19,0,50,0,13,0.0,0.905,0.0,2.381,-19,-50,-13,-0.905,-2.381,1.0,1.5489444666321568,-0.5489444666321568,1500.0,1504.7592509910703,-4.759250991070303,0.33,0.42,0.45,-0.030000000000000027,0,7,-7,1,0,0,0
1978,Argentina,Hungary,2,1,group,H,Argentina,1,0,1,0,40,70,39,34,31,41,1.818,3.043,1.773,1.478,-30,5,-10,-1.225,0.29499999999999993,0.8634048179127729,1.2884497147923117,-0.42504489687953884,1473.9119519937783,1494.334362437235,-20.422410443456783,0.33,0.68,0.72,-0.039999999999999925,6,6,0,1,0,1,0
1978,Sweden,Brazil,1,1,group,D,Argentina,0,0,1,0,47,109,43,53,38,94,1.88,2.422,1.72,1.178,-62,-10,-56,-0.5420000000000003,0.542,1.4834488377048751,1.3455978180826005,0.13785101962227464,1502.7015645067224,1512.4716438222815,-9.770079315559087,0.33,0.72,0.68,0.039999999999999925,6,10,-4,1,0,0,0
1978,Austria,Spain,2,1,group,H,Argentina,0,0,1,0,26,20,26,23,19,20,2.167,1.333,2.167,1.533,6,3,-1,0.8339999999999999,0.6339999999999999,0.7493540941613663,1.0664883234834663,-0.3171342293221,1472.280162534666,1484.007975777364,-11.727813242697948,0.33,0.72,0.72,0.0,3,4,-1,1,0,0,0
1978,Peru,Scotland,3,1,group,H,Argentina,0,0,1,0,10,7,13,15,6,6,1.667,0.875,2.167,1.875,3,-2,0,0.792,0.2919999999999998,1.0034456468283808,1.1155809565355321,-0.11213530970715135,1491.4651825338408,1514.05709938062,-22.591916846779213,0.33,0.68,0.72,-0.039999999999999925,2,3,-1,1,0,0,0
1978,Netherlands,IR Iran,3,0,group,H,Argentina,0,0,1,0,17,0,9,0,16,0,1.889,0.0,1.0,0.0,17,9,16,1.889,1.0,2.0699339703118467,1.0,1.0699339703118467,1541.5220350993345,1500.0,41.522035099334516,0.33,0.72,0.72,0.0,3,0,3,1,0,0,0
1978,Italy,Hungary,3,1,group,H,Argentina,0,0,1,0,55,71,35,36,56,41,1.833,2.958,1.167,1.5,-16,-1,15,-1.1250000000000002,-0.33299999999999996,1.5574359681411571,1.0034456468283808,0.5539903213127764,1515.9786785303677,1483.6696939194076,32.308984610960124,1.0,0.72,0.72,0.0,8,6,2,1,0,0,0
1978,Poland,Tunisia,1,0,group,H,Argentina,0,0,1,0,21,3,11,1,19,3,2.333,3.0,1.222,1.0,18,10,16,-0.6669999999999998,0.22199999999999998,1.8158424176448327,3.0,-1.1841575823551673,1503.9581399783597,1516.0109585786722,-12.052818600312548,0.33,0.72,0.42,0.3,2,0,2,1,0,0,0
1978,Germany FR,Mexico,6,0,group,H,Argentina,0,0,1,0,86,20,50,53,77,13,2.389,0.909,1.389,2.409,66,-3,64,1.4799999999999998,-1.0199999999999998,2.379955980207898,1.1174963705797871,1.2624596096281107,1504.809550090266,1484.2270039708812,20.582546119384688,0.33,0.72,0.45,0.26999999999999996,6,7,-1,1,0,0,0
1978,Argentina,France,2,1,group,H,Argentina,1,0,1,0,42,39,40,35,34,22,1.826,2.167,1.739,1.944,3,5,12,-0.34099999999999975,-0.20499999999999985,1.5136635850187887,0.4885961993426584,1.0250673856761303,1514.742621802143,1482.614816757821,32.12780504432203,1.0,0.68,0.72,-0.039999999999999925,6,6,0,1,0,1,0
1978,Brazil,Spain,0,0,group,D,Argentina,0,0,1,0,110,21,54,25,95,20,2.391,1.312,1.174,1.562,89,29,75,1.079,-0.3880000000000001,1.0915062654155863,0.5641135625630654,0.5273927028525208,1500.6010857669492,1483.1733945265632,17.42769124038591,1.0,0.68,0.72,-0.039999999999999925,10,4,6,1,0,0,0
1978,Austria,Sweden,1,0,group,H,Argentina,0,0,1,0,28,48,27,44,22,39,2.154,1.846,2.077,1.692,-20,-17,-17,0.30799999999999983,0.385,1.5136635850187887,1.3765103333795174,0.13715325163927128,1514.6410123890382,1500.1575746495012,14.483437739537067,0.33,0.72,0.72,0.0,3,6,-3,1,0,0,0
1978,Scotland,IR Iran,1,1,group,D,Argentina,0,0,1,0,8,0,18,3,6,0,0.889,0.0,2.0,3.0,8,15,6,0.889,-1.0,0.8688153225294192,0.0,0.8688153225294192,1484.6508353413694,1484.0956068811206,0.5552284602488271,0.33,0.72,0.72,0.0,3,0,3,1,0,0,0
1978,Netherlands,Peru,0,0,group,D,Argentina,0,0,1,0,20,13,9,14,19,9,2.0,1.857,0.9,2.0,7,-5,10,0.14300000000000002,-1.1,2.275663847770754,1.7115502852076885,0.5641135625630653,1517.980494873846,1515.6252787543535,2.3552161194925247,0.33,0.72,0.68,0.039999999999999925,3,2,1,1,0,0,0
1978,France,Hungary,3,1,group,H,Argentina,0,0,1,0,40,72,37,39,22,41,2.105,2.88,1.947,1.56,-32,-2,-19,-0.7749999999999999,0.387,0.11405072375140665,0.7814842555195352,-0.6674335317681285,1468.0901540820782,1469.1533035314837,-1.0631494494055005,0.33,0.72,0.72,0.0,6,6,0,1,0,0,0
1978,Poland,Mexico,3,1,group,H,Argentina,0,0,1,0,22,20,11,59,22,13,2.2,0.87,1.1,2.565,2,-48,9,1.33,-1.4649999999999999,2.0777771475818545,0.7814842555195352,1.2962928920623193,1520.5129702345062,1469.1737579518738,51.33921228263239,0.33,0.72,0.45,0.26999999999999996,2,7,-5,1,0,0,0
1978,Germany FR,Tunisia,0,0,group,D,Argentina,0,0,1,0,92,3,50,2,80,3,2.486,1.5,1.351,1.0,89,48,77,0.9860000000000002,0.351,2.517109231847169,0.8068242641099854,1.7102849677371836,1519.8627961092734,1499.4561283225257,20.406667786747676,0.33,0.72,0.42,0.3,6,0,6,1,0,0,0
1978,Italy,Argentina,1,0,group,H,Argentina,0,1,1,0,58,44,36,41,59,37,1.871,1.833,1.161,1.708,14,-5,22,0.038000000000000034,-0.5469999999999999,2.142998381260058,1.842440036105088,0.30055834515497004,1530.4950689182915,1529.2672844778858,1.227784440405685,0.33,0.72,0.68,0.039999999999999925,8,6,2,1,0,0,1
1978,Brazil,Austria,1,0,group,H,Argentina,0,0,1,0,110,29,54,27,96,25,2.34,2.071,1.149,1.929,81,27,71,0.2689999999999997,-0.78,0.8936195652266865,1.842440036105088,-0.9488204708784016,1499.7991833735755,1529.9744115227725,-30.175228149196982,1.0,0.68,0.72,-0.039999999999999925,10,3,7,1,0,0,0
1978,Spain,Sweden,1,0,group,H,Argentina,0,0,1,0,21,48,25,45,21,39,1.235,1.778,1.471,1.667,-27,-20,-18,-0.5429999999999999,-0.19599999999999995,0.7493540941613663,0.8055589466394809,-0.056204852478114575,1483.975296919937,1484.824175515767,-0.8488785958300014,0.33,0.72,0.72,0.0,4,6,-2,1,0,0,0
1978,Peru,Iran,4,1,group,H,Argentina,0,0,1,0,13,0,14,0,10,0,1.625,0.0,1.75,0.0,13,14,10,1.625,1.75,1.3765103333795174,1.0,0.37651033337951745,1515.7337388035578,1500.0,15.733738803557799,0.33,0.68,0.4,0.28,2,0,2,1,0,0,0
1978,Scotland,Netherlands,3,2,group,H,Argentina,0,0,1,0,9,20,19,9,7,20,0.9,1.818,1.9,0.818,-11,10,-13,-0.918,1.0819999999999999,0.986656063426398,1.8158424176448327,-0.8291863542184347,1484.6252661476206,1517.8720348246418,-33.24676867702124,0.33,0.72,0.72,0.0,3,3,0,1,0,0,0
1978,Germany FR,Italy,0,0,group,D,Argentina,0,0,1,0,92,59,50,36,81,62,2.421,1.844,1.316,1.125,33,14,19,0.5769999999999997,0.19100000000000006,2.003880271832521,2.332566468231872,-0.3286861963993508,1518.9241135068069,1546.4385275906577,-27.514414083850852,0.0,0.72,0.72,0.0,6,8,-2,1,0,0,0
1978,Netherlands,Austria,5,1,group,H,Argentina,0,0,1,0,22,29,12,28,20,25,1.833,1.933,1.0,1.867,-7,-16,-5,-0.10000000000000009,-0.867,1.1477111178937007,1.4348937428807502,-0.2871826249870495,1500.3456207970116,1512.5882744393343,-12.242653642322693,0.33,0.72,0.72,0.0,3,3,0,1,0,0,0
1978,Brazil,Peru,3,0,group,H,Argentina,0,0,1,0,111,17,54,15,99,13,2.312,1.889,1.125,1.667,94,39,86,0.4229999999999998,-0.542,1.3595492679522572,1.7356249763276344,-0.3760757083753772,1517.1853204570136,1531.009668252851,-13.824347795837411,1.0,0.68,0.68,0.0,10,2,8,1,0,0,0
1978,Argentina,Poland,2,0,group,H,Argentina,1,0,1,0,44,25,42,12,37,25,1.76,2.273,1.68,1.091,19,30,12,-0.5130000000000001,0.589,1.4348937428807502,2.2817721203704036,-0.8468783774896533,1513.3238258055196,1534.1657708864207,-20.84194508090104,0.33,0.68,0.72,-0.039999999999999925,6,2,4,1,0,1,0
